Contig	Start	End	Strand	Pos
contig_1	1899510	1899836	1	1660
contig_1	1899988	1900338	1	1661
contig_1	1900350	1901231	-1	1662
contig_1	1901370	1902746	-1	1663
contig_1	1902786	1904135	-1	1664
contig_1	1904181	1906349	-1	1665
contig_1	1906770	1907183	1	1666
contig_1	1907344	1907817	1	1667
contig_1	1907926	1909155	-1	1668
contig_1	1909220	1910059	-1	1669
contig_1	1910060	1910683	-1	1670
contig_1	1910847	1911062	-1	1671
contig_1	1911040	1912242	-1	1672
contig_1	1912354	1912644	1	1673
contig_1	1912670	1913404	1	1674
contig_1	1913422	1914555	1	1675
contig_1	1914570	1915421	1	1676
contig_1	1915519	1916220	1	1677
contig_1	1916217	1917626	-1	1678
contig_1	1917678	1918649	-1	1679
contig_1	1918706	1919494	-1	1680
contig_1	1919750	1920595	1	1681
contig_1	1920604	1921287	1	1682
contig_1	1921284	1921703	-1	1683
contig_1	1921719	1922186	-1	1684
contig_1	1922505	1923437	1	1685
contig_1	1923440	1924333	-1	1686
contig_1	1924330	1925193	-1	1687
contig_1	1925271	1926023	1	1688
contig_1	1926028	1926582	-1	1689
contig_1	1926627	1927988	-1	1690
contig_1	1928209	1929390	1	1691
contig_1	1929394	1930533	1	1692
contig_1	1930530	1931588	-1	1693
contig_1	1931831	1932724	1	1694
contig_1	1932742	1933551	-1	1695
contig_1	1933613	1936312	-1	1696
contig_1	1936530	1937183	1	1697
contig_1	1937207	1937824	1	1698
contig_1	1937846	1938904	1	1699
contig_1	1938913	1940409	-1	1700
contig_1	1940458	1941231	-1	1701
contig_1	1941242	1942024	-1	1702
contig_1	1942027	1943130	-1	1703
contig_1	1943163	1944134	-1	1704
contig_1	1944138	1944371	-1	1705
contig_1	1944470	1946554	-1	1706
contig_1	1946598	1947683	-1	1707
contig_1	1947844	1949301	1	1708
contig_1	1949298	1950536	-1	1709
contig_1	1950899	1952416	-1	1710
contig_1	1952413	1952583	-1	1711
contig_1	1952640	1953023	-1	1712
contig_1	1953180	1954397	-1	1713
contig_1	1954446	1954739	-1	1714
contig_1	1954948	1956942	-1	1715
contig_1	1956950	1957291	-1	1716
contig_1	1957766	1958185	1	1717
contig_1	1958274	1959641	1	1718
contig_1	1959702	1960148	1	1719
contig_1	1960261	1961085	1	1720
contig_1	1961092	1962372	-1	1721
contig_1	1962369	1963130	-1	1722
contig_1	1963094	1964062	-1	1723
contig_1	1964159	1965424	1	1724
contig_1	1965421	1965570	1	1725
contig_1	1965572	1966231	1	1726
contig_1	1966277	1967509	1	1727
contig_1	1967530	1968783	-1	1728
contig_1	1968794	1969207	-1	1729
contig_1	1969377	1970528	-1	1730
contig_1	1970678	1971412	1	1731
contig_1	1971660	1972148	1	1732
contig_1	1972263	1972784	-1	1733
contig_1	1973230	1973577	1	1734
contig_1	1973668	1974861	1	1735
contig_1	1974858	1977980	1	1736
contig_1	1977977	1981045	1	1737
contig_1	1981035	1982444	1	1738
contig_1	1982542	1983549	1	1739
contig_1	1983563	1984477	-1	1740
contig_1	1984495	1985436	-1	1741
contig_1	1986001	1986489	-1	1742
contig_1	1986746	1987468	1	1743
contig_1	1987447	1988457	-1	1744
contig_1	1988482	1989354	-1	1745
contig_1	1989460	1989756	1	1746
contig_1	1989823	1991484	1	1747
contig_1	1991573	1992859	1	1748
contig_1	1993068	1993817	1	1749
contig_1	1994716	1995387	1	1750
contig_1	1995868	1997073	1	1751
contig_1	1997076	1998206	-1	1752
contig_1	1998340	1999377	1	1753
contig_1	1999370	1999963	1	1754
contig_1	1999947	2001533	-1	1755
contig_1	2001718	2002539	1	1756
contig_1	2002560	2005166	-1	1757
contig_1	2005345	2006253	1	1758
contig_1	2006259	2007035	-1	1759
contig_1	2007036	2007845	-1	1760
contig_1	2007832	2008857	-1	1761
contig_1	2009024	2010319	-1	1762
contig_1	2010344	2011393	-1	1763
contig_1	2011416	2013974	-1	1764
contig_1	2014513	2014944	1	1765
contig_1	2014962	2015855	-1	1766
contig_1	2016103	2017359	-1	1767
contig_1	2017492	2019279	-1	1768
contig_1	2019293	2020039	-1	1769
contig_1	2020054	2021106	-1	1770
contig_1	2021096	2022181	-1	1771
contig_1	2022184	2023533	-1	1772
contig_1	2023547	2024509	-1	1773
contig_1	2024509	2025867	-1	1774
contig_1	2025877	2026605	-1	1775
contig_1	2026635	2027438	-1	1776
contig_1	2027435	2028601	-1	1777
contig_1	2028721	2032215	1	1778
contig_1	2032219	2034429	-1	1779
contig_1	2034468	2037335	-1	1780
contig_1	2037538	2038002	1	1781
contig_1	2037994	2038575	-1	1782
contig_1	2038626	2039036	-1	1783
contig_1	2039176	2039412	1	1784
contig_1	2039409	2040212	-1	1785
contig_1	2040225	2040617	-1	1786
contig_1	2040620	2041834	-1	1787
contig_1	2041875	2042168	-1	1788
contig_1	2042193	2043347	-1	1789
contig_1	2043499	2044317	-1	1790
contig_1	2044372	2046138	1	1791
contig_1	2046107	2047441	1	1792
contig_1	2047453	2047827	1	1793
contig_1	2048233	2051388	1	1794
contig_1	2051411	2052262	-1	1795
contig_1	2052280	2053983	1	1796
contig_1	2053994	2054527	1	1797
contig_1	2054541	2055833	1	1798
contig_1	2055839	2057308	1	1799
contig_1	2057320	2057913	1	1800
contig_1	2058116	2059864	1	1801
contig_1	2060014	2061042	1	1802
contig_1	2061029	2061832	1	1803
contig_1	2061834	2062610	1	1804
contig_1	2062784	2062981	-1	1805
contig_1	2063011	2063436	-1	1806
contig_1	2063852	2064139	1	1807
contig_1	2064148	2065149	-1	1808
contig_1	2065231	2066952	-1	1809
contig_1	2067287	2067652	1	1810
contig_1	2067683	2068261	1	1811
contig_1	2068263	2069690	1	1812
contig_1	2069720	2070628	1	1813
contig_1	2070675	2071283	1	1814
contig_1	2071527	2072546	1	1815
contig_1	2072590	2073078	-1	1816
contig_1	2073228	2073653	1	1817
contig_1	2073707	2075578	-1	1818
contig_1	2075977	2076915	-1	1819
contig_1	2077722	2078303	-1	1820
contig_1	2078354	2078764	-1	1821
contig_1	2078934	2079470	-1	1822
contig_1	2079597	2082296	-1	1823
contig_1	2082885	2083568	-1	1824
contig_1	2083565	2084686	-1	1825
contig_1	2084797	2085366	1	1826
contig_1	2085392	2086558	1	1827
contig_1	2086953	2088947	1	1828
contig_1	2089326	2091149	1	1829
contig_1	2091262	2093055	-1	1830
contig_1	2093055	2093294	-1	1831
contig_1	2093497	2094240	-1	1832
contig_1	2094294	2094542	-1	1833
contig_1	2094929	2095909	-1	1834
contig_1	2095913	2097262	-1	1835
contig_1	2097267	2098553	-1	1836
contig_1	2098575	2099273	-1	1837
contig_1	2099290	2101674	-1	1838
contig_1	2101674	2103857	-1	1839
contig_1	2103863	2104354	-1	1840
contig_1	2104351	2106144	-1	1841
contig_1	2106279	2109554	-1	1842
contig_1	2109672	2111207	1	1843
contig_1	2111261	2111545	1	1844
contig_1	2111838	2113652	1	1845
contig_1	2113979	2115268	-1	1846
contig_1	2115246	2116007	-1	1847
contig_1	2116420	2116740	1	1848
contig_1	2116980	2117312	-1	1849
contig_1	2117423	2117572	-1	1850
contig_1	2117813	2119141	-1	1851
contig_1	2119380	2119934	1	1852
contig_1	2120122	2121876	-1	1853
contig_1	2122278	2124161	1	1854
contig_1	2124171	2126903	1	1855
contig_1	2126984	2128246	1	1856
contig_1	2128321	2129316	1	1857
contig_1	2129332	2131155	1	1858
contig_1	2131222	2131998	1	1859
contig_1	2131995	2132486	-1	1860
contig_1	2132671	2133612	1	1861
contig_1	2133631	2134794	1	1862
contig_1	2134810	2135586	1	1863
contig_1	2135910	2136809	1	1864
contig_1	2137025	2139631	1	1865
contig_1	2140038	2140952	1	1866
contig_1	2141129	2142025	-1	1867
contig_1	2142376	2144547	-1	1868
contig_1	2144574	2145908	-1	1869
contig_1	2146103	2146816	1	1870
contig_1	2146841	2148577	1	1871
contig_1	2148590	2149048	-1	1872
contig_1	2149059	2150906	-1	1873
contig_1	2150932	2153409	-1	1874
contig_1	2153428	2156355	-1	1875
contig_1	2156442	2156972	-1	1876
contig_1	2157100	2158104	1	1877
contig_1	2158113	2160413	1	1878
contig_1	2160523	2160720	1	1879
contig_1	2160880	2163957	1	1880
contig_1	2164046	2166547	1	1881
contig_1	2166548	2166955	-1	1882
contig_1	2167056	2168300	1	1883
contig_1	2168444	2170273	1	1884
contig_1	2170390	2170629	-1	1885
contig_1	2170947	2171528	-1	1886
contig_1	2171579	2171989	-1	1887
contig_1	2172079	2172324	-1	1888
contig_1	2173078	2173266	1	1889
contig_1	2173285	2173452	1	1890
contig_1	2173449	2174390	-1	1891
contig_1	2174765	2175574	-1	1892
contig_1	2176007	2176405	-1	1893
contig_1	2176427	2177416	-1	1894
contig_1	2177834	2178220	-1	1895
contig_1	2178247	2178615	-1	1896
contig_1	2178640	2178753	-1	1897
contig_1	2178791	2179102	-1	1898
contig_1	2179177	2179767	-1	1899
contig_1	2179852	2181168	-1	1900
contig_1	2181176	2181595	-1	1901
contig_1	2181607	2181804	-1	1902
contig_1	2181821	2182303	-1	1903
contig_1	2182334	2182696	-1	1904
contig_1	2182754	2183293	-1	1905
contig_1	2183320	2183718	-1	1906
contig_1	2183730	2183915	-1	1907
contig_1	2183927	2184565	-1	1908
contig_1	2184569	2184958	-1	1909
contig_1	2185000	2185260	-1	1910
contig_1	2185276	2185470	-1	1911
contig_1	2185467	2185895	-1	1912
contig_1	2185903	2186586	-1	1913
contig_1	2186601	2186924	-1	1914
contig_1	2186935	2187210	-1	1915
contig_1	2187228	2188055	-1	1916
contig_1	2188137	2188469	-1	1917
contig_1	2188493	2189089	-1	1918
contig_1	2189110	2189661	-1	1919
contig_1	2189771	2190082	-1	1920
contig_1	2190198	2194391	-1	1921
contig_1	2194409	2198581	-1	1922
contig_1	2198778	2199155	-1	1923
contig_1	2199242	2199760	-1	1924
contig_1	2199911	2200609	-1	1925
contig_1	2200669	2201094	-1	1926
contig_1	2201217	2202200	-1	1927
contig_1	2202213	2202992	-1	1928
contig_1	2203132	2204256	-1	1929
contig_1	2204364	2206409	1	1930
contig_1	2206406	2206918	-1	1931
contig_1	2207135	2208160	-1	1932
contig_1	2208747	2209298	1	1933
contig_1	2209300	2209950	1	1934
contig_1	2209966	2211261	-1	1935
contig_1	2211415	2211684	1	1936
contig_1	2211765	2214929	-1	1937
contig_1	2214926	2215780	-1	1938
contig_1	2215943	2217244	1	1939
contig_1	2217289	2218659	1	1940
contig_1	2218767	2219717	1	1941
contig_1	2219769	2220710	1	1942
contig_1	2220971	2221297	1	1943
contig_1	2221387	2222280	1	1944
contig_1	2222981	2223682	1	1945
contig_1	2223687	2224931	-1	1946
contig_1	2225196	2225942	1	1947
contig_1	2226042	2228111	1	1948
contig_1	2228168	2228503	1	1949
contig_1	2228568	2230142	1	1950
contig_1	2230334	2230963	1	1951
contig_1	2231053	2231463	1	1952
contig_1	2231514	2232095	1	1953
contig_1	2232348	2233685	1	1954
contig_1	2233682	2236870	1	1955
contig_1	2236860	2237048	1	1956
contig_1	2237098	2238612	1	1957
contig_1	2238615	2239733	1	1958
contig_1	2239749	2239898	1	1959
contig_1	2239999	2241450	1	1960
contig_1	2241475	2241633	1	1961
contig_1	2242517	2242837	-1	1962
contig_1	2244363	2244941	1	1963
contig_1	2245457	2245696	-1	1964
contig_1	2247310	2248032	1	1965
contig_1	2248207	2248812	1	1966
contig_1	2248818	2249459	-1	1967
contig_1	2249630	2250403	1	1968
contig_1	2250466	2252016	1	1969
contig_1	2252038	2252808	1	1970
contig_1	2252968	2253297	1	1971
contig_1	2253331	2255328	1	1972
contig_1	2255342	2257294	-1	1973
contig_1	2257299	2258198	-1	1974
contig_1	2258338	2259123	1	1975
contig_1	2259133	2259933	1	1976
contig_1	2259920	2261062	1	1977
contig_1	2261089	2262171	1	1978
contig_1	2262184	2262621	1	1979
contig_1	2262631	2266095	-1	1980
contig_1	2266677	2267597	1	1981
contig_1	2267785	2269056	1	1982
contig_1	2269075	2270064	1	1983
contig_1	2270056	2270637	-1	1984
contig_1	2270688	2271098	-1	1985
contig_1	2271340	2271555	1	1986
contig_1	2271537	2272004	-1	1987
contig_1	2272091	2272531	-1	1988
contig_1	2272555	2273538	-1	1989
contig_1	2273614	2274909	1	1990
contig_1	2274906	2276264	1	1991
contig_1	2276408	2276980	1	1992
contig_1	2276995	2278386	1	1993
contig_1	2278391	2280121	-1	1994
contig_1	2280218	2280904	-1	1995
contig_1	2281409	2282149	-1	1996
contig_1	2282165	2283694	-1	1997
contig_1	2284034	2284144	1	1998
contig_1	2284513	2285322	1	1999
contig_1	2285792	2287357	-1	2000
contig_1	2287381	2287707	-1	2001
contig_1	2287821	2288204	-1	2002
contig_1	2288390	2288500	-1	2003
contig_1	2288837	2289664	-1	2004
contig_1	2289838	2290086	-1	2005
contig_1	2290350	2290565	-1	2006
contig_1	2290562	2290801	-1	2007
contig_1	2291429	2292277	-1	2008
contig_1	2292396	2292701	-1	2009
contig_1	2293260	2293556	1	2010
contig_1	2294142	2294291	-1	2011
contig_1	2294288	2295313	-1	2012
contig_1	2295328	2295951	-1	2013
contig_1	2295964	2296944	-1	2014
contig_1	2296919	2298856	-1	2015
contig_1	2298860	2299834	-1	2016
contig_1	2300549	2301697	1	2017
contig_1	2301764	2302819	-1	2018
contig_1	2302812	2304143	-1	2019
contig_1	2304143	2305093	-1	2020
contig_1	2305363	2307255	-1	2021
contig_1	2307274	2308248	-1	2022
contig_1	2308397	2309551	1	2023
contig_1	2309559	2311139	-1	2024
contig_1	2311142	2312074	-1	2025
contig_1	2312071	2312577	-1	2026
contig_1	2312776	2314170	1	2027
contig_1	2314158	2315507	-1	2028
contig_1	2315674	2316396	-1	2029
contig_1	2316821	2317945	1	2030
contig_1	2317973	2320777	1	2031
contig_1	2320780	2322690	-1	2032
contig_1	2322808	2323536	1	2033
contig_1	2323539	2324240	-1	2034
contig_1	2324325	2326385	1	2035
contig_1	2326675	2327586	1	2036
contig_1	2327662	2328516	-1	2037
contig_1	2328483	2331182	-1	2038
contig_1	2331201	2332148	-1	2039
contig_1	2332183	2332302	1	2040
contig_1	2333874	2334473	-1	2041
contig_1	2334505	2335632	-1	2042
contig_1	2335635	2336483	-1	2043
contig_1	2336480	2337712	-1	2044
contig_1	2337956	2338858	-1	2045
contig_1	2339126	2340094	1	2046
contig_1	2340213	2341106	1	2047
contig_1	2341214	2342011	-1	2048
contig_1	2342033	2342686	-1	2049
contig_1	2342655	2343710	-1	2050
contig_1	2344057	2345292	1	2051
contig_1	2345279	2346013	-1	2052
contig_1	2346173	2346772	1	2053
contig_1	2346775	2348037	1	2054
contig_1	2348024	2349196	1	2055
contig_1	2349541	2350806	1	2056
contig_1	2350809	2352428	-1	2057
contig_1	2352613	2353824	-1	2058
contig_1	2353884	2354813	-1	2059
contig_1	2354995	2355981	1	2060
contig_1	2355992	2356234	1	2061
contig_1	2356219	2357307	1	2062
contig_1	2357363	2357695	-1	2063
contig_1	2357771	2358754	-1	2064
contig_1	2358778	2359473	-1	2065
contig_1	2359745	2360017	1	2066
contig_1	2360159	2360431	1	2067
contig_1	2360638	2363121	1	2068
contig_1	2363303	2363836	1	2069
contig_1	2364016	2365545	1	2070
contig_1	2365542	2365805	-1	2071
contig_1	2366012	2366539	-1	2072
contig_1	2366536	2367636	-1	2073
contig_1	2367639	2368058	-1	2074
contig_1	2368127	2369059	-1	2075
contig_1	2369546	2369980	1	2076
contig_1	2370190	2372112	1	2077
contig_1	2372362	2374002	1	2078
contig_1	2374409	2374882	-1	2079
contig_1	2374884	2375585	-1	2080
contig_1	2375781	2377310	1	2081
contig_1	2377326	2378066	1	2082
contig_1	2378149	2378334	-1	2083
contig_1	2378345	2378848	-1	2084
contig_1	2379030	2379506	-1	2085
contig_1	2379554	2380918	1	2086
contig_1	2380930	2381475	-1	2087
contig_1	2381695	2382780	-1	2088
contig_1	2382770	2384338	-1	2089
contig_1	2384342	2385382	-1	2090
contig_1	2385625	2385717	-1	2091
contig_1	2385714	2386019	-1	2092
contig_1	2386636	2387559	1	2093
contig_1	2387563	2387853	-1	2094
contig_1	2387921	2388808	-1	2095
contig_1	2389401	2390252	1	2096
contig_1	2390287	2390664	-1	2097
contig_1	2390671	2390913	-1	2098
contig_1	2391226	2392065	1	2099
contig_1	2392243	2392530	1	2100
contig_1	2392748	2393161	-1	2101
contig_1	2393158	2393304	-1	2102
contig_1	2394387	2394983	1	2103
contig_1	2395121	2395948	-1	2104
contig_1	2396266	2396781	1	2105
contig_1	2397229	2397561	1	2106
contig_1	2397564	2397893	1	2107
contig_1	2397901	2398107	-1	2108
contig_1	2398733	2399146	1	2109
contig_1	2399146	2400312	1	2110
contig_1	2400436	2400561	-1	2111
contig_1	2400774	2401667	1	2112
contig_1	2401793	2402269	-1	2113
contig_1	2402386	2403420	-1	2114
contig_1	2403417	2404769	-1	2115
contig_1	2404789	2406600	-1	2116
contig_1	2406625	2407671	-1	2117
contig_1	2407683	2408627	-1	2118
contig_1	2408805	2409110	-1	2119
contig_1	2409107	2409478	-1	2120
contig_1	2409488	2410957	-1	2121
contig_1	2410944	2411420	-1	2122
contig_1	2411621	2411950	-1	2123
contig_1	2412304	2412645	-1	2124
contig_1	2412620	2412877	-1	2125
contig_1	2413000	2413260	1	2126
contig_1	2413427	2413600	1	2127
contig_1	2415286	2415468	1	2128
contig_1	2415879	2416145	-1	2129
contig_1	2416111	2416431	-1	2130
contig_1	2416780	2417130	-1	2131
contig_1	2417230	2417991	-1	2132
contig_1	2418166	2418987	1	2133
contig_1	2419017	2419361	1	2134
contig_1	2419529	2420374	1	2135
contig_1	2420727	2421146	1	2136
contig_1	2421329	2422558	1	2137
contig_1	2422797	2423165	1	2138
contig_1	2423331	2424176	1	2139
contig_1	2424223	2424489	1	2140
contig_1	2424543	2424716	1	2141
contig_1	2424803	2425168	1	2142
contig_1	2425209	2425880	-1	2143
contig_1	2425903	2426457	-1	2144
contig_1	2426454	2426882	-1	2145
contig_1	2426882	2427259	-1	2146
contig_1	2427535	2427729	1	2147
contig_1	2427819	2428712	1	2148
contig_1	2428805	2429065	1	2149
contig_1	2429066	2430031	-1	2150
contig_1	2430263	2430604	-1	2151
contig_1	2430610	2431110	-1	2152
contig_1	2431238	2433910	-1	2153
contig_1	2434028	2436022	-1	2154
contig_1	2436239	2436586	-1	2155
contig_1	2436890	2438170	1	2156
contig_1	2438238	2438507	1	2157
contig_1	2438518	2439711	1	2158
contig_1	2439735	2441159	-1	2159
contig_1	2441302	2441526	1	2160
contig_1	2441529	2442707	1	2161
contig_1	2442704	2443858	-1	2162
contig_1	2444214	2444876	-1	2163
contig_1	2444883	2446337	-1	2164
contig_1	2446334	2447995	-1	2165
contig_1	2447999	2448727	-1	2166
contig_1	2448724	2449704	-1	2167
contig_1	2449883	2450380	1	2168
contig_1	2450387	2451178	1	2169
contig_1	2451221	2451901	1	2170
contig_1	2452132	2453145	1	2171
contig_1	2453158	2453871	-1	2172
contig_1	2454093	2454731	-1	2173
contig_1	2454763	2455641	-1	2174
contig_1	2455685	2456950	1	2175
contig_1	2456966	2458207	-1	2176
contig_1	2458351	2459127	-1	2177
contig_1	2459146	2460972	-1	2178
contig_1	2460976	2462727	-1	2179
contig_1	2462729	2463505	-1	2180
contig_1	2463631	2465289	-1	2181
contig_1	2465481	2466485	1	2182
contig_1	2466440	2466628	1	2183
contig_1	2466633	2467235	-1	2184
contig_1	2467245	2467637	-1	2185
contig_1	2467655	2468773	-1	2186
contig_1	2468973	2469824	1	2187
contig_1	2469895	2471499	1	2188
contig_1	2471797	2473410	1	2189
contig_1	2473500	2473922	1	2190
contig_1	2474116	2474658	1	2191
contig_1	2474669	2474995	-1	2192
contig_1	2475342	2475677	-1	2193
contig_1	2475883	2476293	1	2194
contig_1	2476344	2476925	1	2195
contig_1	2476917	2477075	-1	2196
contig_1	2477135	2478136	-1	2197
contig_1	2478141	2478962	-1	2198
contig_1	2478976	2481381	-1	2199
contig_1	2481362	2482531	-1	2200
contig_1	2482568	2483788	-1	2201
contig_1	2483816	2484562	-1	2202
contig_1	2484590	2485006	-1	2203
contig_1	2484996	2486024	-1	2204
contig_1	2486025	2486591	-1	2205
contig_1	2486613	2488157	-1	2206
contig_1	2488192	2489748	-1	2207
contig_1	2489753	2490244	-1	2208
contig_1	2490410	2491120	1	2209
contig_1	2491362	2491598	1	2210
contig_1	2491801	2493468	1	2211
contig_1	2493772	2495364	1	2212
contig_1	2495339	2495884	-1	2213
contig_1	2495896	2496240	-1	2214
contig_1	2496272	2496730	-1	2215
contig_1	2496757	2497917	-1	2216
contig_1	2498053	2498766	-1	2217
contig_1	2498802	2499905	-1	2218
contig_1	2499957	2501078	-1	2219
contig_1	2501262	2502665	-1	2220
contig_1	2502816	2503640	-1	2221
contig_1	2503661	2505580	-1	2222
contig_1	2505587	2506252	-1	2223
contig_1	2506633	2507520	-1	2224
contig_1	2507683	2507802	-1	2225
contig_1	2508506	2509876	-1	2226
contig_1	2510648	2511196	1	2227
contig_1	2511392	2512489	1	2228
contig_1	2512496	2513341	-1	2229
contig_1	2513378	2514529	-1	2230
contig_1	2514675	2515658	-1	2231
contig_1	2516094	2517491	1	2232
contig_1	2517518	2518981	1	2233
contig_1	2518992	2522015	-1	2234
contig_1	2522045	2522998	-1	2235
contig_1	2523017	2524339	-1	2236
contig_1	2524725	2525459	1	2237
contig_1	2525470	2527329	-1	2238
contig_1	2527439	2528401	1	2239
contig_1	2528414	2529679	1	2240
contig_1	2530028	2531032	1	2241
contig_1	2531162	2531716	1	2242
contig_1	2531845	2533617	1	2243
contig_1	2533792	2534733	1	2244
contig_1	2534778	2536007	-1	2245
contig_1	2536403	2536570	-1	2246
contig_1	2536570	2537229	-1	2247
contig_1	2537829	2538089	1	2248
contig_1	2538197	2538472	1	2249
contig_1	2538914	2539258	-1	2250
contig_1	2539385	2541031	-1	2251
contig_1	2541166	2542566	1	2252
contig_1	2542563	2543255	1	2253
contig_1	2543206	2543976	1	2254
contig_1	2543973	2544461	1	2255
contig_1	2544484	2545260	1	2256
contig_1	2545257	2546120	-1	2257
contig_1	2546124	2547173	-1	2258
contig_1	2547289	2547645	-1	2259
contig_1	2547799	2548131	-1	2260
contig_1	2548299	2549159	1	2261
contig_1	2549156	2549692	-1	2262
contig_1	2549848	2550141	1	2263
contig_1	2550148	2550984	-1	2264
contig_1	2550989	2551963	-1	2265
contig_1	2552117	2553292	1	2266
contig_1	2553319	2554461	1	2267
contig_1	2554461	2555021	1	2268
contig_1	2555119	2556213	1	2269
contig_1	2556233	2557981	-1	2270
contig_1	2558008	2558910	-1	2271
contig_1	2558916	2559761	-1	2272
contig_1	2559791	2561782	-1	2273
contig_1	2561891	2562118	-1	2274
contig_1	2562313	2563884	1	2275
contig_1	2563894	2564814	1	2276
contig_1	2564811	2565665	1	2277
contig_1	2565825	2566769	1	2278
contig_1	2566789	2567625	1	2279
contig_1	2567622	2568476	1	2280
contig_1	2568525	2570225	1	2281
contig_1	2570383	2572110	1	2282
contig_1	2572097	2572588	1	2283
contig_1	2572585	2574696	1	2284
contig_1	2574693	2576591	1	2285
contig_1	2576693	2578483	1	2286
contig_1	2578487	2579815	-1	2287
contig_1	2579893	2580582	1	2288
contig_1	2580647	2581882	-1	2289
contig_1	2582055	2582726	1	2290
contig_1	2582729	2583391	1	2291
contig_1	2583415	2584104	1	2292
contig_1	2584112	2585059	-1	2293
contig_1	2585065	2586141	-1	2294
contig_1	2586269	2586487	-1	2295
contig_1	2586638	2588506	-1	2296
contig_1	2588630	2589589	-1	2297
contig_1	2589633	2590067	-1	2298
contig_1	2590078	2593362	-1	2299
contig_1	2593435	2593932	-1	2300
contig_1	2593901	2595517	-1	2301
contig_1	2595576	2596223	-1	2302
contig_1	2596468	2596977	1	2303
contig_1	2596984	2598267	-1	2304
contig_1	2598269	2599477	-1	2305
contig_1	2599521	2600717	-1	2306
contig_1	2601054	2601977	-1	2307
contig_1	2602011	2602781	-1	2308
contig_1	2603151	2603969	1	2309
contig_1	2603937	2605340	-1	2310
contig_1	2605347	2606852	-1	2311
contig_1	2606990	2608342	1	2312
contig_1	2608356	2609138	1	2313
contig_1	2609149	2610753	-1	2314
contig_1	2610883	2612103	-1	2315
contig_1	2612289	2613578	1	2316
contig_1	2613597	2614304	1	2317
contig_1	2614396	2616819	1	2318
contig_1	2616867	2617430	1	2319
contig_1	2617438	2618451	1	2320
contig_1	2618473	2618940	1	2321
contig_1	2618947	2619780	1	2322
contig_1	2619784	2621013	1	2323
contig_1	2621010	2622740	1	2324
contig_1	2622741	2623961	1	2325
contig_1	2623999	2624454	1	2326
contig_1	2624444	2626012	-1	2327
contig_1	2626154	2626768	-1	2328
contig_1	2626768	2628006	-1	2329
contig_1	2628014	2629030	-1	2330
contig_1	2629032	2630435	-1	2331
contig_1	2630494	2631447	1	2332
contig_1	2631465	2634545	1	2333
contig_1	2634535	2635686	1	2334
contig_1	2635740	2635913	1	2335
contig_1	2635926	2637548	-1	2336
contig_1	2637548	2639146	-1	2337
contig_1	2639164	2641119	-1	2338
contig_1	2641122	2641427	-1	2339
contig_1	2641411	2641965	-1	2340
contig_1	2641984	2643093	-1	2341
contig_1	2643107	2643487	-1	2342
contig_1	2643549	2644631	-1	2343
contig_1	2644843	2645679	-1	2344
contig_1	2645680	2646195	-1	2345
contig_1	2646587	2646994	-1	2346
contig_1	2647163	2647522	-1	2347
contig_1	2647651	2647908	-1	2348
contig_1	2648973	2649293	-1	2349
contig_1	2650818	2651396	1	2350
contig_1	2651832	2652071	-1	2351
contig_1	2653866	2655404	1	2352
contig_1	2655453	2657021	1	2353
contig_1	2657058	2657873	1	2354
contig_1	2657981	2658862	1	2355
contig_1	2658893	2659786	-1	2356
contig_1	2659893	2660921	1	2357
contig_1	2661038	2662330	1	2358
contig_1	2662331	2663218	-1	2359
contig_1	2663228	2663998	-1	2360
contig_1	2664000	2664899	-1	2361
contig_1	2665089	2666096	1	2362
contig_1	2666108	2667493	-1	2363
contig_1	2667441	2668091	-1	2364
contig_1	2668269	2669546	1	2365
contig_1	2669673	2670677	1	2366
contig_1	2670679	2672199	-1	2367
contig_1	2672221	2674419	-1	2368
contig_1	2674634	2676268	-1	2369
contig_1	2676318	2676605	-1	2370
contig_1	2676853	2677353	-1	2371
contig_1	2677350	2678966	-1	2372
contig_1	2678975	2679733	-1	2373
contig_1	2679735	2680868	-1	2374
contig_1	2680870	2681781	-1	2375
contig_1	2681787	2682479	-1	2376
contig_1	2682602	2683510	1	2377
contig_1	2683512	2684393	-1	2378
contig_1	2684542	2685294	1	2379
contig_1	2685341	2688148	1	2380
contig_1	2688207	2689148	1	2381
contig_1	2689126	2690127	1	2382
contig_1	2690170	2690637	1	2383
contig_1	2690646	2691629	-1	2384
contig_1	2691827	2692411	-1	2385
contig_1	2692449	2694323	-1	2386
contig_1	2694365	2695078	-1	2387
contig_1	2695132	2697099	-1	2388
contig_1	2697412	2698032	-1	2389
contig_1	2698106	2698372	1	2390
contig_1	2698381	2699640	1	2391
contig_1	2699715	2700011	1	2392
contig_1	2700021	2700818	1	2393
contig_1	2700763	2701326	1	2394
contig_1	2701334	2701876	1	2395
contig_1	2701882	2703639	1	2396
contig_1	2703651	2705306	1	2397
contig_1	2705303	2706337	-1	2398
contig_1	2706503	2708278	1	2399
contig_1	2708281	2709504	-1	2400
contig_1	2709514	2710716	-1	2401
contig_1	2710710	2711759	-1	2402
contig_1	2711767	2712318	-1	2403
contig_1	2712405	2712662	-1	2404
contig_1	2712669	2713493	-1	2405
contig_1	2713948	2715117	-1	2406
contig_1	2715136	2716608	-1	2407
contig_1	2716619	2717980	-1	2408
contig_1	2718043	2718429	-1	2409
contig_1	2718467	2719153	-1	2410
contig_1	2719116	2719592	-1	2411
