Alignment	Theta	Pi	TajimasD	PiN	NumN	PiS	NumS
Spiro2_09205.aligned.fas.oneline	0.000581733566027	0.000581733566027	nan	1.0	1341.66666667	0.0	377.333333333
Spiro2_01170.aligned.fas.oneline	0.0	0.0	None	0.0	234.0	0.0	66.0
Spiro2_01605.aligned.fas.oneline	0.00118203309693	0.00118203309693	nan	0.0	677.0	1.0	169.0
Spiro2_11935.aligned.fas.oneline	0.00389863547758	0.00389863547758	nan	2.0	409.333333333	0.0	103.666666667
Spiro2_02605.aligned.fas.oneline	0.00268817204301	0.00268817204301	nan	1.0	289.5	0.0	82.5
Spiro2_06615.aligned.fas.oneline	0.0117067159581	0.0117067159581	nan	4.0	1251.16666667	15.0	371.833333333
Spiro2_10315.aligned.fas.oneline	0.289453425712	0.289453425712	nan	265.75	1054.0	110.25	245.0
Spiro2_09465.aligned.fas.oneline	0.00129198966408	0.00129198966408	nan	0.0	618.333333333	1.0	155.666666667
Spiro2_10395.aligned.fas.oneline	0.0841666666667	0.0841666666667	nan	71.3333333333	970.0	29.6666666667	230.0
Spiro2_00165.aligned.fas.oneline	0.00183654729109	0.00183654729109	nan	1.0	869.0	1.0	220.0
Spiro2_09710.aligned.fas.oneline	0.0	0.0	None	0.0	403.666666667	0.0	121.333333333
Spiro2_07570.aligned.fas.oneline	0.00109649122807	0.00109649122807	nan	1.0	1434.16666667	1.0	389.833333333
Spiro2_05880.aligned.fas.oneline	0.00245459008346	0.00245459008346	nan	2.0	1603.16666667	3.0	433.833333333
Spiro2_09665.aligned.fas.oneline	0.0	0.0	None	0.0	461.333333333	0.0	126.666666667
Spiro2_03510.aligned.fas.oneline	0.0	0.0	None	0.0	566.666666667	0.0	141.333333333
Spiro2_05235.aligned.fas.oneline	0.0	0.0	None	0.0	776.333333333	0.0	228.666666667
Spiro2_10040.aligned.fas.oneline	0.00564102564103	0.00564102564103	nan	3.5	1553.33333333	7.5	396.666666667
Spiro2_11010.aligned.fas.oneline	0.0	0.0	None	0.0	563.0	0.0	163.0
Spiro2_01760.aligned.fas.oneline	0.0016501650165	0.0016501650165	nan	0.0	486.666666667	1.0	119.333333333
Spiro2_04895.aligned.fas.oneline	0.00644122383253	0.00644122383253	nan	5.0	1001.0	3.0	241.0
Spiro2_03570.aligned.fas.oneline	0.00138312586445	0.00138312586445	nan	0.0	575.333333333	1.0	147.666666667
Spiro2_05930.aligned.fas.oneline	0.00166666666667	0.00166666666667	nan	1.0	481.166666667	0.0	118.833333333
Spiro2_06870.aligned.fas.oneline	0.00141043723554	0.00141043723554	nan	3.0	1698.33333333	0.0	428.666666667
Spiro2_00680.aligned.fas.oneline	0.00213675213675	0.00213675213675	nan	2.0	1501.83333333	2.0	370.166666667
Spiro2_10935.aligned.fas.oneline	0.0120481927711	0.0120481927711	nan	2.0	400.666666667	4.0	97.3333333333
Spiro2_12220.aligned.fas.oneline	0.00112803158488	0.00112803158488	nan	1.0	1429.0	1.0	344.0
Spiro2_02110.aligned.fas.oneline	0.0	0.0	None	0.0	850.666666667	0.0	226.333333333
Spiro2_11475.aligned.fas.oneline	0.0	0.0	None	0.0	592.0	0.0	146.0
Spiro2_04765.aligned.fas.oneline	0.0	0.0	None	0.0	481.666666667	0.0	115.333333333
Spiro2_10885.aligned.fas.oneline	0.00826446280992	0.00826446280992	nan	2.0	293.833333333	1.0	69.1666666667
Spiro2_09830.aligned.fas.oneline	0.00488758553275	0.00488758553275	nan	0.0	802.333333333	5.0	220.666666667
Spiro2_01610.aligned.fas.oneline	0.000530785562633	0.000530785562633	nan	0.0	1506.0	1.0	378.0
Spiro2_12595.aligned.fas.oneline	0.000665335994677	0.000665335994677	nan	1.0	1196.33333333	0.0	306.666666667
Spiro2_03295.aligned.fas.oneline	0.0	0.0	None	0.0	688.333333333	0.0	190.666666667
Spiro2_09310.aligned.fas.oneline	0.295053003534	0.295053003534	nan	354.166666667	1308.83333333	144.583333333	389.166666667
Spiro2_00410.aligned.fas.oneline	0.00189933523267	0.00189933523267	nan	2.0	827.833333333	0.0	225.166666667
Spiro2_03760.aligned.fas.oneline	0.0227272727273	0.0227272727273	nan	5.0	421.333333333	7.0	106.666666667
Spiro2_11295.aligned.fas.oneline	0.00150829562594	0.00150829562594	nan	0.0	520.333333333	1.0	142.666666667
Spiro2_08745.aligned.fas.oneline	0.00225225225225	0.00225225225225	nan	1.0	342.666666667	0.0	101.333333333
Spiro2_10790.aligned.fas.oneline	0.00611620795107	0.00611620795107	nan	0.0	256.333333333	2.0	70.6666666667
Spiro2_07860.aligned.fas.oneline	0.00202634245187	0.00202634245187	nan	1.0	786.333333333	1.0	200.666666667
Spiro2_09720.aligned.fas.oneline	0.0	0.0	None	0.0	197.0	0.0	61.0
Spiro2_00700.aligned.fas.oneline	0.0111731843575	0.0111731843575	nan	2.0	429.333333333	4.0	107.666666667
Spiro2_01090.aligned.fas.oneline	0.00401606425703	0.00401606425703	nan	2.0	394.0	0.0	104.0
Spiro2_06135.aligned.fas.oneline	0.00134408602151	0.00134408602151	nan	0.0	1172.66666667	2.0	315.333333333
Spiro2_02795.aligned.fas.oneline	0.00291120815138	0.00291120815138	nan	2.0	546.166666667	0.0	140.833333333
Spiro2_06375.aligned.fas.oneline	0.0330578512397	0.0330578512397	nan	8.0	878.5	28.0	210.5
Spiro2_00855.aligned.fas.oneline	0.00117370892019	0.00117370892019	nan	0.0	679.333333333	1.0	172.666666667
Spiro2_12425.aligned.fas.oneline	0.00608828006088	0.00608828006088	nan	4.0	525.0	0.0	132.0
Spiro2_08625.aligned.fas.oneline	0.00407860585836	0.00407860585836	nan	3.0	2205.33333333	8.0	491.666666667
Spiro2_01210.aligned.fas.oneline	0.0047619047619	0.0047619047619	nan	3.0	1187.0	4.0	283.0
Spiro2_11560.aligned.fas.oneline	0.00333333333333	0.00333333333333	nan	1.0	708.666666667	2.0	191.333333333
Spiro2_03315.aligned.fas.oneline	0.00144927536232	0.00144927536232	nan	1.0	552.5	0.0	137.5
Spiro2_08955.aligned.fas.oneline	0.00258397932817	0.00258397932817	nan	0.0	622.333333333	2.0	151.666666667
Spiro2_02040.aligned.fas.oneline	0.00127713920817	0.00127713920817	nan	0.0	623.333333333	1.0	159.666666667
Spiro2_02470.aligned.fas.oneline	0.00192957067053	0.00192957067053	nan	1.0	1601.66666667	3.0	471.333333333
Spiro2_04660.aligned.fas.oneline	0.00968992248062	0.00968992248062	nan	5.0	1201.16666667	10.0	346.833333333
Spiro2_08180.aligned.fas.oneline	0.00713359273671	0.00713359273671	nan	4.0	1217.5	7.0	324.5
Spiro2_06730.aligned.fas.oneline	0.00925925925926	0.00925925925926	nan	0.0	176.0	2.0	40.0
Spiro2_01705.aligned.fas.oneline	0.002849002849	0.002849002849	nan	1.0	852.333333333	2.0	200.666666667
Spiro2_12070.aligned.fas.oneline	0.00122549019608	0.00122549019608	nan	0.0	1259.33333333	2.0	372.666666667
Spiro2_11525.aligned.fas.oneline	0.00239808153477	0.00239808153477	nan	1.0	673.5	1.0	160.5
Spiro2_09530.aligned.fas.oneline	0.00219298245614	0.00219298245614	nan	0.0	364.666666667	1.0	91.3333333333
Spiro2_00545.aligned.fas.oneline	0.00424628450106	0.00424628450106	nan	1.0	741.0	3.0	201.0
Spiro2_04385.aligned.fas.oneline	0.0103519668737	0.0103519668737	nan	0.0	389.666666667	5.0	93.3333333333
Spiro2_02505.aligned.fas.oneline	0.00140056022409	0.00140056022409	nan	0.0	544.0	1.0	170.0
Spiro2_06180.aligned.fas.oneline	0.0867959372114	0.0867959372114	nan	34.5	849.166666667	59.5	233.833333333
Spiro2_08080.aligned.fas.oneline	0.00582750582751	0.00582750582751	nan	2.0	685.0	3.0	173.0
Spiro2_04155.aligned.fas.oneline	0.015	0.015	nan	4.0	948.0	14.0	252.0
Spiro2_06575.aligned.fas.oneline	0.00604229607251	0.00604229607251	nan	1.0	756.666666667	5.0	236.333333333
Spiro2_01480.aligned.fas.oneline	0.0159932659933	0.0159932659933	nan	7.0	957.5	12.0	230.5
Spiro2_11400.aligned.fas.oneline	0.00158353127474	0.00158353127474	nan	0.0	995.333333333	2.0	267.666666667
Spiro2_09040.aligned.fas.oneline	0.0	0.0	None	0.0	623.0	0.0	178.0
Spiro2_07650.aligned.fas.oneline	0.00960512273212	0.00960512273212	nan	5.0	2211.5	22.0	599.5
Spiro2_04715.aligned.fas.oneline	0.00248756218905	0.00248756218905	nan	2.0	1250.16666667	2.0	357.833333333
Spiro2_02615.aligned.fas.oneline	0.0	0.0	None	0.0	534.0	0.0	120.0
Spiro2_00225.aligned.fas.oneline	0.0	0.0	None	0.0	653.333333333	0.0	168.666666667
Spiro2_11595.aligned.fas.oneline	0.00424628450106	0.00424628450106	nan	4.0	762.833333333	0.0	179.166666667
Spiro2_11290.aligned.fas.oneline	0.00678142931664	0.00678142931664	nan	1.0	1495.0	12.0	422.0
Spiro2_07965.aligned.fas.oneline	0.0140485312899	0.0140485312899	nan	6.0	643.166666667	5.0	139.833333333
Spiro2_06480.aligned.fas.oneline	0.0348837209302	0.0348837209302	nan	12.0	798.666666667	24.0	233.333333333
Spiro2_01530.aligned.fas.oneline	0.00824499411072	0.00824499411072	nan	5.0	658.166666667	2.0	190.833333333
Spiro2_06555.aligned.fas.oneline	0.0030487804878	0.0030487804878	nan	2.0	798.166666667	1.0	185.833333333
Spiro2_11310.aligned.fas.oneline	0.00146198830409	0.00146198830409	nan	0.0	1063.0	2.0	305.0
Spiro2_02300.aligned.fas.oneline	0.00271554650373	0.00271554650373	nan	0.0	1164.66666667	4.0	308.333333333
Spiro2_03000.aligned.fas.oneline	0.0	0.0	None	0.0	212.666666667	0.0	57.3333333333
Spiro2_09575.aligned.fas.oneline	0.00200080032013	0.00200080032013	nan	2.0	1963.66666667	3.0	535.333333333
Spiro2_08530.aligned.fas.oneline	0.00143061516452	0.00143061516452	nan	0.0	567.0	1.0	132.0
Spiro2_09845.aligned.fas.oneline	0.00386697602475	0.00386697602475	nan	1.0	1022.33333333	4.0	270.666666667
Spiro2_01635.aligned.fas.oneline	0.000616142945163	0.000616142945163	nan	0.0	1283.66666667	1.0	339.333333333
Spiro2_10660.aligned.fas.oneline	0.0	0.0	None	0.0	299.666666667	0.0	75.3333333333
Spiro2_06370.aligned.fas.oneline	0.117727184277	0.117727184277	nan	476.916666667	7766.0	730.833333333	2512.0
Spiro2_11245.aligned.fas.oneline	0.00184162062615	0.00184162062615	nan	0.0	441.666666667	1.0	101.333333333
Spiro2_06750.aligned.fas.oneline	0.00164203612479	0.00164203612479	nan	1.0	470.0	0.0	139.0
Spiro2_11900.aligned.fas.oneline	0.00358422939068	0.00358422939068	nan	2.0	1505.66666667	5.0	447.333333333
Spiro2_05785.aligned.fas.oneline	0.0	0.0	None	0.0	495.0	0.0	126.0
Spiro2_09130.aligned.fas.oneline	0.423315118397	0.423315118397	nan	833.75	2219.33333333	322.0	525.666666667
Spiro2_06905.aligned.fas.oneline	0.00334001336005	0.00334001336005	nan	3.0	1179.66666667	2.0	317.333333333
Spiro2_04285.aligned.fas.oneline	0.0103603603604	0.0103603603604	nan	9.0	1803.33333333	14.0	416.666666667
Spiro2_10560.aligned.fas.oneline	0.00833333333333	0.00833333333333	nan	11.0	1551.0	5.0	369.0
Spiro2_08555.aligned.fas.oneline	0.0	0.0	None	0.0	544.0	0.0	137.0
Spiro2_09010.aligned.fas.oneline	0.00571428571429	0.00571428571429	nan	1.0	824.333333333	5.0	225.666666667
Spiro2_11090.aligned.fas.oneline	0.00108225108225	0.00108225108225	nan	0.0	728.333333333	1.0	195.666666667
Spiro2_05360.aligned.fas.oneline	0.0	0.0	None	0.0	525.666666667	0.0	143.333333333
Spiro2_11925.aligned.fas.oneline	0.0	0.0	None	0.0	859.0	0.0	221.0
Spiro2_03340.aligned.fas.oneline	0.00396825396825	0.00396825396825	nan	0.0	802.166666667	4.0	205.833333333
Spiro2_09875.aligned.fas.oneline	0.00527426160338	0.00527426160338	nan	1.0	759.333333333	4.0	188.666666667
Spiro2_03285.aligned.fas.oneline	0.0	0.0	None	0.0	349.0	0.0	92.0
Spiro2_09285.aligned.fas.oneline	0.00983020554066	0.00983020554066	nan	0.0	861.0	11.0	258.0
Spiro2_09525.aligned.fas.oneline	0.00346020761246	0.00346020761246	nan	2.0	1384.33333333	4.0	349.666666667
Spiro2_08805.aligned.fas.oneline	0.00136612021858	0.00136612021858	nan	1.0	566.333333333	0.0	165.666666667
Spiro2_08255.aligned.fas.oneline	0.00145243282498	0.00145243282498	nan	2.0	1056.66666667	0.0	320.333333333
Spiro2_11835.aligned.fas.oneline	0.0037037037037	0.0037037037037	nan	2.0	874.333333333	2.0	205.666666667
Spiro2_06175.aligned.fas.oneline	0.0226986128625	0.0226986128625	nan	9.0	1867.66666667	45.0	511.333333333
Spiro2_02860.aligned.fas.oneline	0.0	0.0	None	0.0	1289.66666667	0.0	345.333333333
Spiro2_00370.aligned.fas.oneline	0.00104166666667	0.00104166666667	nan	0.0	758.666666667	1.0	201.333333333
Spiro2_09700.aligned.fas.oneline	0.0	0.0	None	0.0	303.0	0.0	93.0
Spiro2_12150.aligned.fas.oneline	0.00515463917526	0.00515463917526	nan	2.0	475.333333333	1.0	106.666666667
Spiro2_10460.aligned.fas.oneline	0.00123685837972	0.00123685837972	nan	1.0	1300.33333333	1.0	316.666666667
Spiro2_04555.aligned.fas.oneline	0.00176366843034	0.00176366843034	nan	0.0	453.666666667	1.0	113.333333333
Spiro2_09270.aligned.fas.oneline	0.251984126984	0.251984126984	nan	92.9166666667	401.666666667	34.0833333333	102.333333333
Spiro2_09100.aligned.fas.oneline	0.00687285223368	0.00687285223368	nan	1.0	235.833333333	1.0	55.1666666667
Spiro2_12470.aligned.fas.oneline	0.00199600798403	0.00199600798403	nan	0.0	387.166666667	1.0	113.833333333
Spiro2_07470.aligned.fas.oneline	0.00363306085377	0.00363306085377	nan	1.0	857.333333333	3.0	243.666666667
Spiro2_10595.aligned.fas.oneline	0.00399201596806	0.00399201596806	nan	1.0	385.666666667	1.0	115.333333333
Spiro2_11735.aligned.fas.oneline	0.0	0.0	None	0.0	927.0	0.0	267.0
Spiro2_05595.aligned.fas.oneline	0.000968992248062	0.000968992248062	nan	0.0	813.666666667	1.0	218.333333333
Spiro2_02630.aligned.fas.oneline	0.00747384155456	0.00747384155456	nan	1.0	534.0	4.0	135.0
Spiro2_07830.aligned.fas.oneline	0.0121951219512	0.0121951219512	nan	4.0	392.833333333	2.0	99.1666666667
Spiro2_11140.aligned.fas.oneline	0.0	0.0	None	0.0	260.666666667	0.0	63.3333333333
Spiro2_09785.aligned.fas.oneline	0.0	0.0	None	0.0	286.0	0.0	89.0
Spiro2_00840.aligned.fas.oneline	0.00459136822773	0.00459136822773	nan	2.0	883.0	3.0	206.0
Spiro2_10000.aligned.fas.oneline	0.00138888888889	0.00138888888889	nan	0.0	562.0	1.0	158.0
Spiro2_11215.aligned.fas.oneline	0.000643500643501	0.000643500643501	nan	1.0	1219.66666667	0.0	334.333333333
Spiro2_04380.aligned.fas.oneline	0.0144063586687	0.0144063586687	nan	16.0	1616.16666667	13.0	396.833333333
Spiro2_08925.aligned.fas.oneline	0.0048309178744	0.0048309178744	nan	0.0	804.333333333	5.0	230.666666667
Spiro2_02170.aligned.fas.oneline	0.003003003003	0.003003003003	nan	0.0	522.166666667	2.0	143.833333333
Spiro2_10420.aligned.fas.oneline	0.00768049155146	0.00768049155146	nan	0.0	493.0	5.0	158.0
Spiro2_11950.aligned.fas.oneline	0.00280112044818	0.00280112044818	nan	0.0	277.333333333	1.0	79.6666666667
Spiro2_01020.aligned.fas.oneline	0.00154320987654	0.00154320987654	nan	0.0	509.833333333	1.0	138.166666667
Spiro2_03790.aligned.fas.oneline	0.00833333333333	0.00833333333333	nan	4.0	868.666666667	5.0	211.333333333
Spiro2_06235.aligned.fas.oneline	0.00143061516452	0.00143061516452	nan	0.0	538.166666667	1.0	160.833333333
Spiro2_08960.aligned.fas.oneline	0.00371747211896	0.00371747211896	nan	0.0	648.333333333	3.0	158.666666667
Spiro2_03345.aligned.fas.oneline	0.00381388253242	0.00381388253242	nan	0.0	1006.0	5.0	305.0
Spiro2_06005.aligned.fas.oneline	0.00271554650373	0.00271554650373	nan	1.0	1155.0	3.0	318.0
Spiro2_08055.aligned.fas.oneline	0.0	0.0	None	0.0	205.666666667	0.0	52.3333333333
Spiro2_10440.aligned.fas.oneline	0.00502512562814	0.00502512562814	nan	1.0	467.333333333	2.0	129.666666667
Spiro2_08445.aligned.fas.oneline	0.00925925925926	0.00925925925926	nan	0.0	251.0	3.0	73.0
Spiro2_00865.aligned.fas.oneline	0.00187969924812	0.00187969924812	nan	3.0	1269.0	0.0	327.0
Spiro2_03565.aligned.fas.oneline	0.00588235294118	0.00588235294118	nan	0.0	391.0	3.0	119.0
Spiro2_00565.aligned.fas.oneline	0.00311526479751	0.00311526479751	nan	0.0	248.666666667	1.0	72.3333333333
Spiro2_09055.aligned.fas.oneline	0.0158514492754	0.0158514492754	nan	11.0	1754.16666667	24.0	453.833333333
Spiro2_04930.aligned.fas.oneline	0.0015903307888	0.0015903307888	nan	4.0	2548.33333333	1.0	595.666666667
Spiro2_06275.aligned.fas.oneline	0.0125786163522	0.0125786163522	nan	6.0	502.333333333	2.0	133.666666667
Spiro2_08915.aligned.fas.oneline	0.239247311828	0.239247311828	nan	189.083333333	909.0	77.9166666667	207.0
Spiro2_05890.aligned.fas.oneline	0.00218579234973	0.00218579234973	nan	0.0	718.666666667	2.0	196.333333333
Spiro2_00935.aligned.fas.oneline	0.002331002331	0.002331002331	nan	0.0	686.666666667	2.0	171.333333333
Spiro2_05315.aligned.fas.oneline	0.00507614213198	0.00507614213198	nan	0.0	918.0	6.0	264.0
Spiro2_12155.aligned.fas.oneline	0.000534188034188	0.000534188034188	nan	0.0	1485.66666667	1.0	386.333333333
Spiro2_11205.aligned.fas.oneline	0.00177304964539	0.00177304964539	nan	0.0	449.333333333	1.0	114.666666667
Spiro2_00220.aligned.fas.oneline	0.00222222222222	0.00222222222222	nan	1.0	707.333333333	1.0	192.666666667
Spiro2_08470.aligned.fas.oneline	0.00688298918387	0.00688298918387	nan	8.0	1661.66666667	6.0	372.333333333
Spiro2_07500.aligned.fas.oneline	0.00401606425703	0.00401606425703	nan	0.0	964.333333333	5.0	280.666666667
Spiro2_10985.aligned.fas.oneline	0.0	0.0	None	0.0	903.666666667	0.0	248.333333333
Spiro2_05800.aligned.fas.oneline	0.00649953574745	0.00649953574745	nan	1.0	846.333333333	6.0	230.666666667
Spiro2_09855.aligned.fas.oneline	0.00253004427577	0.00253004427577	nan	2.0	2552.0	6.0	610.0
Spiro2_03825.aligned.fas.oneline	0.004	0.004	nan	2.0	617.333333333	1.0	132.666666667
Spiro2_04955.aligned.fas.oneline	0.00617283950617	0.00617283950617	nan	3.0	1023.66666667	5.0	272.333333333
Spiro2_04680.aligned.fas.oneline	0.00689952565761	0.00689952565761	nan	10.0	1817.16666667	6.0	501.833333333
Spiro2_00425.aligned.fas.oneline	0.00238948626045	0.00238948626045	nan	1.0	1291.66666667	3.0	382.333333333
Spiro2_08480.aligned.fas.oneline	0.0	0.0	None	0.0	364.333333333	0.0	106.666666667
Spiro2_04600.aligned.fas.oneline	0.0	0.0	None	0.0	747.333333333	0.0	182.666666667
Spiro2_03585.aligned.fas.oneline	0.00496031746032	0.00496031746032	nan	1.0	777.666666667	4.0	230.333333333
Spiro2_03045.aligned.fas.oneline	0.0104166666667	0.0104166666667	nan	7.0	688.5	2.0	175.5
Spiro2_00900.aligned.fas.oneline	0.0	0.0	None	0.0	290.666666667	0.0	69.3333333333
Spiro2_05650.aligned.fas.oneline	0.00542005420054	0.00542005420054	nan	2.0	858.833333333	4.0	248.166666667
Spiro2_07475.aligned.fas.oneline	0.00369344413666	0.00369344413666	nan	4.0	875.333333333	0.0	207.666666667
Spiro2_05535.aligned.fas.oneline	0.00119904076739	0.00119904076739	nan	1.0	636.5	0.0	197.5
Spiro2_08490.aligned.fas.oneline	0.00716845878136	0.00716845878136	nan	4.0	663.833333333	2.0	173.166666667
Spiro2_02555.aligned.fas.oneline	0.00202634245187	0.00202634245187	nan	1.0	798.666666667	1.0	188.333333333
Spiro2_11170.aligned.fas.oneline	0.0	0.0	None	0.0	635.0	0.0	184.0
Spiro2_06975.aligned.fas.oneline	0.00851581508516	0.00851581508516	nan	4.0	640.833333333	3.0	181.166666667
Spiro2_05590.aligned.fas.oneline	0.00116346713205	0.00116346713205	nan	1.0	1390.66666667	1.0	328.333333333
Spiro2_02295.aligned.fas.oneline	0.00444444444444	0.00444444444444	nan	2.0	736.666666667	2.0	163.333333333
Spiro2_12295.aligned.fas.oneline	0.0	0.0	None	0.0	360.0	0.0	87.0
Spiro2_06990.aligned.fas.oneline	0.00508351488744	0.00508351488744	nan	3.0	1094.83333333	4.0	282.166666667
Spiro2_09860.aligned.fas.oneline	0.00352112676056	0.00352112676056	nan	1.0	674.166666667	2.0	177.833333333
Spiro2_00340.aligned.fas.oneline	0.0	0.0	None	0.0	1908.33333333	0.0	500.666666667
Spiro2_05950.aligned.fas.oneline	0.00280504908836	0.00280504908836	nan	0.0	1690.0	6.0	449.0
Spiro2_00100.aligned.fas.oneline	0.0	0.0	None	0.0	769.333333333	0.0	202.666666667
Spiro2_11930.aligned.fas.oneline	0.00119904076739	0.00119904076739	nan	1.0	649.0	0.0	185.0
Spiro2_07760.aligned.fas.oneline	0.00537634408602	0.00537634408602	nan	1.0	580.666666667	3.0	163.333333333
Spiro2_02185.aligned.fas.oneline	0.00881057268722	0.00881057268722	nan	4.0	1084.83333333	8.0	277.166666667
Spiro2_02980.aligned.fas.oneline	0.00617283950617	0.00617283950617	nan	2.0	386.166666667	1.0	99.8333333333
Spiro2_12400.aligned.fas.oneline	0.0111731843575	0.0111731843575	nan	0.0	419.666666667	6.0	117.333333333
Spiro2_09460.aligned.fas.oneline	0.00219659527732	0.00219659527732	nan	2.0	1442.83333333	2.0	378.166666667
Spiro2_02755.aligned.fas.oneline	0.00384615384615	0.00384615384615	nan	0.0	618.0	3.0	162.0
Spiro2_02950.aligned.fas.oneline	0.00254452926209	0.00254452926209	nan	0.0	1220.83333333	4.0	351.166666667
Spiro2_05215.aligned.fas.oneline	0.0	0.0	None	0.0	608.0	0.0	181.0
Spiro2_05865.aligned.fas.oneline	0.001246105919	0.001246105919	nan	0.0	1257.0	2.0	348.0
Spiro2_12095.aligned.fas.oneline	0.0026525198939	0.0026525198939	nan	2.0	908.833333333	1.0	222.166666667
Spiro2_01995.aligned.fas.oneline	0.0	0.0	None	0.0	710.666666667	0.0	201.333333333
Spiro2_09515.aligned.fas.oneline	0.000750750750751	0.000750750750751	nan	0.0	1026.66666667	1.0	305.333333333
Spiro2_11615.aligned.fas.oneline	0.00231884057971	0.00231884057971	nan	1.0	1378.66666667	3.0	346.333333333
Spiro2_04525.aligned.fas.oneline	0.0204342273308	0.0204342273308	nan	3.0	610.333333333	13.0	172.666666667
Spiro2_02730.aligned.fas.oneline	0.00846560846561	0.00846560846561	nan	4.0	734.666666667	4.0	210.333333333
Spiro2_11470.aligned.fas.oneline	0.00579710144928	0.00579710144928	nan	2.0	537.0	2.0	153.0
Spiro2_12125.aligned.fas.oneline	0.00213903743316	0.00213903743316	nan	6.0	2220.5	0.0	584.5
Spiro2_11725.aligned.fas.oneline	0.0	0.0	None	0.0	1039.66666667	0.0	241.333333333
Spiro2_05740.aligned.fas.oneline	0.00100401606426	0.00100401606426	nan	0.0	792.0	1.0	204.0
Spiro2_08210.aligned.fas.oneline	0.0208333333333	0.0208333333333	nan	0.0	155.333333333	4.0	36.6666666667
Spiro2_04560.aligned.fas.oneline	0.00401606425703	0.00401606425703	nan	1.0	588.833333333	2.0	158.166666667
Spiro2_08360.aligned.fas.oneline	0.00294985250737	0.00294985250737	nan	1.0	268.0	0.0	71.0
Spiro2_02720.aligned.fas.oneline	0.00521852576647	0.00521852576647	nan	3.0	1204.0	5.0	329.0
Spiro2_05910.aligned.fas.oneline	0.000653594771242	0.000653594771242	nan	0.0	1227.66666667	1.0	302.333333333
Spiro2_02375.aligned.fas.oneline	0.00877192982456	0.00877192982456	nan	4.0	739.0	4.0	173.0
Spiro2_10780.aligned.fas.oneline	0.0184049079755	0.0184049079755	nan	8.5	1147.33333333	18.5	319.666666667
Spiro2_06765.aligned.fas.oneline	0.00138888888889	0.00138888888889	nan	0.0	584.0	1.0	136.0
Spiro2_07890.aligned.fas.oneline	0.0126582278481	0.0126582278481	nan	4.0	1102.66666667	14.0	319.333333333
Spiro2_03675.aligned.fas.oneline	0.00204498977505	0.00204498977505	nan	0.0	385.666666667	1.0	103.333333333
Spiro2_02545.aligned.fas.oneline	0.00179211469534	0.00179211469534	nan	0.0	442.0	1.0	116.0
Spiro2_09120.aligned.fas.oneline	0.0045045045045	0.0045045045045	nan	2.0	1036.66666667	4.0	295.333333333
Spiro2_02660.aligned.fas.oneline	0.0	0.0	None	0.0	1693.66666667	0.0	451.333333333
Spiro2_04515.aligned.fas.oneline	0.00103842159917	0.00103842159917	nan	0.0	753.666666667	1.0	209.333333333
Spiro2_08675.aligned.fas.oneline	0.00336215177714	0.00336215177714	nan	1.0	1642.5	6.0	439.5
Spiro2_01490.aligned.fas.oneline	0.0149319279754	0.0149319279754	nan	11.0	1807.66666667	23.0	469.333333333
Spiro2_02490.aligned.fas.oneline	0.0046511627907	0.0046511627907	nan	1.0	511.666666667	2.0	133.333333333
Spiro2_05820.aligned.fas.oneline	0.0	0.0	None	0.0	852.333333333	0.0	242.666666667
Spiro2_11360.aligned.fas.oneline	0.0	0.0	None	0.0	1111.0	0.0	284.0
Spiro2_07795.aligned.fas.oneline	0.012077294686	0.012077294686	nan	5.0	677.166666667	5.0	150.833333333
Spiro2_10335.aligned.fas.oneline	0.0083857442348	0.0083857442348	nan	8.0	1514.16666667	8.0	393.833333333
Spiro2_00630.aligned.fas.oneline	0.00297619047619	0.00297619047619	nan	0.0	267.666666667	1.0	68.3333333333
Spiro2_03835.aligned.fas.oneline	0.00690846286701	0.00690846286701	nan	0.0	464.666666667	4.0	114.333333333
Spiro2_03090.aligned.fas.oneline	0.0138067061144	0.0138067061144	nan	2.0	793.5	12.0	220.5
Spiro2_04160.aligned.fas.oneline	0.004	0.004	nan	1.0	587.166666667	2.0	162.833333333
Spiro2_11420.aligned.fas.oneline	0.00743494423792	0.00743494423792	nan	6.0	632.0	0.0	175.0
Spiro2_03575.aligned.fas.oneline	0.0	0.0	None	0.0	703.666666667	0.0	166.333333333
Spiro2_04880.aligned.fas.oneline	0.0122249388753	0.0122249388753	nan	0.0	955.166666667	15.0	271.833333333
Spiro2_10995.aligned.fas.oneline	0.00454545454545	0.00454545454545	nan	2.0	516.333333333	1.0	143.666666667
Spiro2_01525.aligned.fas.oneline	0.0093567251462	0.0093567251462	nan	2.0	681.333333333	6.0	173.666666667
Spiro2_00490.aligned.fas.oneline	0.0228310502283	0.0228310502283	nan	6.5	699.833333333	13.5	176.166666667
Spiro2_09680.aligned.fas.oneline	0.00512820512821	0.00512820512821	nan	0.0	148.0	1.0	47.0
Spiro2_04415.aligned.fas.oneline	0.0542635658915	0.0542635658915	nan	10.0	207.333333333	4.0	50.6666666667
Spiro2_00645.aligned.fas.oneline	0.00238948626045	0.00238948626045	nan	1.0	661.333333333	1.0	175.666666667
Spiro2_03230.aligned.fas.oneline	0.0	0.0	None	0.0	253.0	0.0	59.0
Spiro2_04890.aligned.fas.oneline	0.0100401606426	0.0100401606426	nan	2.0	785.333333333	8.0	210.666666667
Spiro2_07080.aligned.fas.oneline	0.00788022064618	0.00788022064618	nan	5.0	1033.83333333	5.0	235.166666667
