b0e851387d1c3eea12ec053422668ce3-contig_1-1573355-1574467--	WP_111690898	379	342	34.5	4.03e-53	179	WP_111690898 BlastRules~~~80~~~90.0~~~90.0~~~90.0~~~cfr(C)~~~23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr(C)~~~EC:2.1.1.224,BlastRules:WP_111690898
9539de1ac5632cceb6c2167599037615-contig_1-1574474-1575388--	WP_012052602	276	195	24.1	5.50e-04	40.4	WP_012052602 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~todF~~~2-hydroxy-6-oxo-2,4-heptadienoate hydrolase~~~EC:3.7.1.25,BlastRules:WP_012052602
6258450de86841f2f8982bd1e0cbdc80-contig_1-1575399-1576340--	WP_001298109	315	308	53.6	1.51e-112	328	WP_001298109 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~prs~~~ribose-phosphate diphosphokinase~~~EC:2.7.6.1,BlastRules:WP_001298109
1a501d856d5607f0432ff4234f86c358-contig_1-1576647-1578146--	WP_000215091	505	490	34.9	3.94e-106	325	WP_000215091 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ypwA~~~carboxypeptidase~~~EC:3.4.17.19,BlastRules:WP_000215091,BlastRules:WP_004398513
6bdf111fbe765fbd6b11f3333e922d08-contig_1-1578164-1580653--	WP_003235011	810	792	44.4	1.23e-224	652	WP_003235011 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~clpC~~~ATP-dependent protease ATP-binding subunit ClpC~~~BlastRules:WP_003235011
ab955b29892bbc38f69360620ed164c1-contig_1-1580718-1581362--	WP_000642181	152	117	40.2	8.37e-21	84.3	WP_000642181 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~lspA~~~lipoprotein signal peptidase LspA~~~EC:3.4.23.36,BlastRules:WP_000642181
88455378da78d1d4519680c84389441c-contig_1-1583591-1584619--	VFG043015	368	363	32.0	6.06e-56	186	VFG043015 VFDB~~~75~~~90~~~90~~~90~~~~~~chemotaxis-specific methylesterase~~~VFDB:VFG043015,VFDB:VFC0204
46847e7ccb75bfad0c15e17c8294a32f-contig_1-1584637-1585713--	VFG043395	318	338	37.0	1.14e-61	199	VFG043395 VFDB~~~75~~~90~~~90~~~90~~~cheV~~~chemotaxis protein~~~VFDB:VFG043395,VFDB:VFC0204
ebffd7177e5dc129f84b2be294851fa3-contig_1-1585748-1587985--	WP_003245734	672	745	31.0	2.38e-103	331	WP_003245734 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~cheA~~~chemotaxis protein CheA~~~BlastRules:WP_003245734
d0afc0c6c488fc99be81a53ab683b3e6-contig_1-1588369-1588938--	VFG007544	164	120	32.5	6.84e-19	79.0	VFG007544 VFDB~~~75~~~90~~~90~~~90~~~cheW~~~purine-binding chemotaxis protein CheW~~~VFDB:VFG007544,VFDB:VFC0204
d196a38016503f50cf444785723a4bc1-contig_1-1588960-1589328--	WP_003493773	121	121	49.6	9.44e-40	128	WP_003493773 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cheY1~~~chemotaxis response regulator CheY1~~~BlastRules:WP_003493773
fba96b270ce4e661ae397acd8d742ef9-contig_1-1590459-1591490--	WP_000077386	288	308	25.0	1.29e-11	63.9	WP_000077386 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~dapF~~~diaminopimelate epimerase~~~EC:5.1.1.7,BlastRules:WP_000077386
47171ab19f4c1c7c451b60f4e6a11817-contig_1-1591523-1591804--	WP_013068981	95	73	43.8	3.37e-15	64.3	WP_013068981 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~fdxC~~~ferredoxin FdxC~~~BlastRules:WP_013068981,BlastRules:WP_013068981
055a7d710a36115c857e3b4da99991ca-contig_1-1598610-1599638-+	WP_000913396	347	328	61.9	1.96e-140	401	WP_000913396 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~mreB~~~rod shape-determining protein MreB~~~BlastRules:WP_000466737,BlastRules:WP_000913396,BlastRules:WP_003094393,BlastRules:WP_003229650
7bc38af0321a5145f2e49e73c3b333f4-contig_1-1599819-1600712--	ISBs1-1	290	157	30.6	6.71e-14	70.1	ISBs1-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS982 family ISBs1 transposase~~~IS:ISBs1
59d1327b4db3e9147f3fc937b03364c5-contig_1-1600886-1601680-+	WP_001252135	276	236	44.1	6.98e-54	175	WP_001252135 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~amiD~~~N-acetylmuramoyl-L-alanine amidase AmiD~~~EC:3.5.1.28,BlastRules:WP_001252135
ad7e2768f208bde7bd684e8de1e6bce8-contig_1-1602491-1603072--	ISFop1-ORFB	189	166	38.0	6.84e-37	126	ISFop1-ORFB IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISFop1 transposase ORF B~~~IS:ISFop1
6f0ee5d346c6b9031cbd8caa642d65b3-contig_1-1603123-1603533--	ISC1048-1	327	79	32.9	3.28e-07	47.4	ISC1048-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISC1048 transposase~~~IS:ISC1048
dc12b2c0d4e67dd4cafbdfeceb8cf9e1-contig_1-1611250-1613301-+	WP_001066019	661	624	39.1	7.46e-155	462	WP_001066019 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~yjcS~~~alkyl sulfatase YjcS~~~EC:3.1.6.-,BlastRules:WP_001066019
4997b8771cfb565737baa141e6944e4d-contig_1-1622723-1624657-+	VFG034721	577	322	23.3	2.20e-14	75.9	VFG034721 VFDB~~~75~~~90~~~90~~~90~~~ibeC~~~phosphoethanolamine transferase CptA~~~VFDB:VFG034721,VFDB:VFC0083
cc2cbeeef96dce925ea17c87973553b7-contig_1-1625260-1626072--	WP_005769896	348	178	38.2	5.10e-36	130	WP_005769896 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~coxFIC1~~~Dot/Icm type IV secretion system effector CoxFIC1~~~BlastRules:WP_005769896
f9b42490ff09bf930a142ebdaccfaf90-contig_1-1632828-1633481--	IS1301-1	250	218	52.3	2.67e-80	239	IS1301-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS5 family IS1301 transposase~~~IS:IS1301
ad7e2768f208bde7bd684e8de1e6bce8-contig_1-1635110-1635691--	ISFop1-ORFB	189	166	38.0	6.84e-37	126	ISFop1-ORFB IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISFop1 transposase ORF B~~~IS:ISFop1
6f0ee5d346c6b9031cbd8caa642d65b3-contig_1-1635742-1636152--	ISC1048-1	327	79	32.9	3.28e-07	47.4	ISC1048-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISC1048 transposase~~~IS:ISC1048
6a7de20cdadf3a2218c92ab67d87a901-contig_1-1639808-1640317-+	ISHahy5-ORFB	305	68	57.4	1.10e-18	80.5	ISHahy5-ORFB IS~~~90~~~95~~~90~~~90~~~tnp~~~IS3 family ISHahy5 transposase ORF B~~~IS:ISHahy5
ef73e17abf849245b375854eb1b84e1a-contig_1-1642703-1657927--	WP_080987661	3408	1303	26.3	4.88e-66	251	WP_080987661 BlastRules~~~80~~~85.0~~~90.0~~~90.0~~~cdiA~~~contact-dependent inhibition toxin CdiA~~~BlastRules:WP_001385946,BlastRules:WP_004876812,BlastRules:WP_008500123,BlastRules:WP_050090717,BlastRules:WP_050100436,BlastRules:WP_050129233,BlastRules:WP_050159162,BlastRules:WP_052406297,BlastRules:WP_080987661
ebf9d3c1d587b08b2e365673efd1c95d-contig_1-1657975-1659714--	WP_002225635	580	513	28.3	5.40e-54	192	WP_002225635 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hrpB~~~two-partner secretion system transporter HrpB~~~BlastRules:WP_002225635
44dcc2865a481d70500a7c38ac2f059e-contig_1-1664175-1664822-+	VFG049727	614	121	38.0	7.16e-14	69.3	VFG049727 VFDB~~~75~~~90~~~90~~~90~~~esaD~~~type VII secretion system secreted protein, a nuclease toxin EsaD~~~VFDB:VFG049727,VFDB:VFC0086
a6b6382af5efdacc9af2909157a48571-contig_1-1665394-1666038-+	VFG049727	614	126	41.3	1.95e-19	85.5	VFG049727 VFDB~~~75~~~90~~~90~~~90~~~esaD~~~type VII secretion system secreted protein, a nuclease toxin EsaD~~~VFDB:VFG049727,VFDB:VFC0086
6ad13e8acfc1ff00f4a34f1b91f2a970-contig_1-1672265-1673524-+	WP_010951255	605	94	35.1	1.15e-04	43.9	WP_010951255 BlastRules~~~70~~~65.0~~~80.0~~~90.0~~~mafB~~~polymorphic toxin MafB class 1~~~BlastRules:WP_002221999,BlastRules:WP_002245877,BlastRules:WP_002248696,BlastRules:WP_010951255,BlastRules:WP_010951299
f2d79baf9caa07476fc5e96eb128db19-contig_1-1674207-1674377-+	VFG049727	614	48	35.4	8.29e-05	37.4	VFG049727 VFDB~~~75~~~90~~~90~~~90~~~esaD~~~type VII secretion system secreted protein, a nuclease toxin EsaD~~~VFDB:VFG049727,VFDB:VFC0086
ad7e2768f208bde7bd684e8de1e6bce8-contig_1-1678353-1678934--	ISFop1-ORFB	189	166	38.0	6.84e-37	126	ISFop1-ORFB IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISFop1 transposase ORF B~~~IS:ISFop1
6f0ee5d346c6b9031cbd8caa642d65b3-contig_1-1678985-1679395--	ISC1048-1	327	79	32.9	3.28e-07	47.4	ISC1048-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS630 family ISC1048 transposase~~~IS:ISC1048
04574a8072481d42ea4ef31acd84d5af-contig_1-1685081-1686568--	WP_000393777	458	494	29.8	7.62e-60	203	WP_000393777 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~mnmE~~~tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE~~~BlastRules:WP_000393777
45c28107487fa572d311a43ef10786b8-contig_1-1687793-1689487--	WP_000920543	260	192	35.9	3.30e-24	101	WP_000920543 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~yidC~~~membrane protein insertase YidC~~~BlastRules:WP_000920543
230bbd0eda6e81231fe2a1fea3435927-contig_1-1693458-1693859--	WP_012108410	117	87	34.5	1.97e-11	56.6	WP_012108410 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~dksA~~~molecular chaperone DnaK suppressor DksA~~~BlastRules:WP_002895006,BlastRules:WP_012108410
4ea3bf2820c65934f7b96e71988a1401-contig_1-1694079-1695557-+	WP_000450731	501	485	36.5	5.65e-96	298	WP_000450731 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~iolA~~~malonate-semialdehyde dehydrogenase IolA~~~BlastRules:WP_000450731
b02f5a652eaab2bf1baf2c77d0e8ce63-contig_1-1698446-1700329--	WP_000541039	629	617	48.0	1.65e-197	568	WP_000541039 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~mnmG~~~tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG~~~BlastRules:WP_000541039
5e831d8de08e329a9dd06b0a193980d5-contig_1-1704420-1705808--	WP_003229028	377	331	26.3	7.25e-15	75.5	WP_003229028 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cotSA~~~spore coat protein CotSA~~~BlastRules:WP_003229028
d2470ae567022fc36fb2fc44a74f15b8-contig_1-1705851-1708325--	WP_011014275	795	566	23.0	2.55e-14	76.6	WP_011014275 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~malP~~~maltodextrin phosphorylase MalP~~~BlastRules:WP_011014275
f77de75bd4428b51e88a492b4a4a88e7-contig_1-1708451-1709281--	WP_003244417	329	112	31.3	3.94e-11	62.0	WP_003244417 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~holB~~~DNA polymerase III subunit delta'~~~BlastRules:WP_003244417
5f51bfa448fe95283e1bf257cdfaea73-contig_1-1712608-1714434--	WP_010951720	601	595	40.3	3.18e-131	397	WP_010951720 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~~~~phenylacyl-CoA dehydrogenase~~~BlastRules:WP_010951720
98352aa8557296183c93d5f61f31f59e-contig_1-1716164-1717642--	WP_003244730	426	105	32.4	1.14e-07	53.5	WP_003244730 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ylmB~~~N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase~~~EC:3.5.1.-,BlastRules:WP_003244730
e6c90bd302a67c6e0f50921eb46829e9-contig_1-1719053-1720105-+	WP_000722287	334	335	34.0	7.44e-54	179	WP_000722287 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ansA~~~asparaginase~~~EC:3.5.1.1,BlastRules:WP_000722287,BlastRules:WP_004399032
a63ba47c11b83416ec79433eb0684ec1-contig_1-1720108-1721490-+	WP_000547860	444	335	31.6	1.77e-48	171	WP_000547860 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hemA~~~glutamyl-tRNA reductase~~~EC:1.2.1.70,BlastRules:WP_000547860
c0ec7250910cd6d0262e368431f3fb30-contig_1-1722686-1723768-+	WP_001226429	309	287	31.4	8.18e-32	121	WP_001226429 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hemC~~~hydroxymethylbilane synthase~~~EC:2.5.1.61,BlastRules:WP_001226429
bdac4e6816630e43ed6639e7ab214e0e-contig_1-1725179-1725451-+	WP_004814457	83	54	37.0	2.80e-08	46.2	WP_004814457 BlastRules~~~70~~~65.0~~~80.0~~~90.0~~~ibaG~~~BolA family iron metabolism protein IbaG~~~BlastRules:WP_000368006,BlastRules:WP_000429656,BlastRules:WP_004814457
79cefdf61ef28da90dbecf4d8214af58-contig_1-1725483-1725800-+	WP_000108172	115	92	40.2	2.74e-26	93.6	WP_000108172 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~grxD~~~monothiol glutaredoxin 4~~~BlastRules:WP_000108172
e8b396487817aa09a310fdb93f8464bf-contig_1-1725887-1727284-+	VFG014112	316	279	24.7	4.14e-08	54.3	VFG014112 VFDB~~~75~~~90~~~90~~~90~~~wbpK~~~NAD-dependent epimerase/dehydratase~~~VFDB:VFG014112,VFDB:VFC0258
86871757d0d4310863107ec180af2ac0-contig_1-1729739-1732552--	WP_003230763	296	293	36.2	1.20e-51	182	WP_003230763 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~exnP~~~5'-3' exonuclease ExnP~~~EC:3.1.11.-,BlastRules:WP_003230763
a64c70ef9a24162c2fd185dc547539e9-contig_1-1732628-1734106--	WP_035670674	1111	273	23.8	7.65e-11	64.3	WP_035670674 BlastRules~~~80~~~45.0~~~90.0~~~90.0~~~aspS,gatB~~~bifunctional amidotransferase subunit GatB/aspartate--tRNA ligase AspS~~~EC:6.1.1.23,BlastRules:WP_035670674
240c2ce89d35be5d582e277c5a681e6c-contig_1-1734110-1734958--	WP_128129395	297	259	30.5	3.14e-21	90.5	WP_128129395 BlastRules~~~80~~~88.0~~~90.0~~~90.0~~~yfeD~~~iron/manganese ABC transporter permease subunit YfeD~~~BlastRules:WP_128129395
d76f910cd4fbbf6afbf3e45579d9c455-contig_1-1735014-1735685--	WP_005553116	296	211	29.9	8.20e-25	98.6	WP_005553116 BlastRules~~~80~~~90.0~~~90.0~~~90.0~~~afeB~~~ironABC transporter ATP-binding protein AfeB~~~BlastRules:WP_005553116
31e11047de039638068a80cbd7e244e6-contig_1-1735708-1736628--	VFG037082	304	287	28.6	2.84e-35	129	VFG037082 VFDB~~~75~~~90~~~90~~~90~~~mntC~~~periplasmic binding protein MntC~~~VFDB:VFG037082,VFDB:VFC0282
4bbc5710c9e86a22521baa845abf1cf2-contig_1-1737845-1738531--	WP_003229137	253	206	34.5	3.05e-35	125	WP_003229137 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~bceA~~~bacitracin ABC transporter ATP-binding protein BceA~~~BlastRules:WP_003229137
7bc38af0321a5145f2e49e73c3b333f4-contig_1-1739331-1740224--	ISBs1-1	290	157	30.6	6.71e-14	70.1	ISBs1-1 IS~~~90~~~95~~~90~~~90~~~tnp~~~IS982 family ISBs1 transposase~~~IS:ISBs1
7dc85992e904b106b1188dec683fc02f-contig_1-1742406-1742687-+	WP_003153447	92	91	38.5	4.16e-18	71.6	WP_003153447 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hbs~~~non-specific DNA-binding protein Hbs~~~BlastRules:WP_003153447
2bea1cf27c410d85547c8c06cf59111a-contig_1-1742684-1743778-+	WP_003244980	366	354	46.6	4.16e-110	325	WP_003244980 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~ykfB~~~L-Ala-D/L-Glu epimerase~~~EC:5.1.1.20,BlastRules:WP_003244980
87346cce466836766db79f7ed21d28fd-contig_1-1749684-1750046-+	WP_002790076	459	83	48.2	1.25e-17	76.6	WP_002790076 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cetA~~~bipartate energy taxis response protein CetA~~~BlastRules:WP_002790076
3df5ef2bb4199bdae2931fadc0c421dc-contig_1-1750069-1751790-+	WP_003245734	672	389	28.8	1.22e-51	187	WP_003245734 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~cheA~~~chemotaxis protein CheA~~~BlastRules:WP_003245734
888ef941c7f48b2892621b12863a4158-contig_1-1751790-1752230-+	VFG043393	173	76	35.5	7.91e-09	51.2	VFG043393 VFDB~~~75~~~90~~~90~~~90~~~cheW~~~chemotaxis protein~~~VFDB:VFG043393,VFDB:VFC0204
1d4bf83aa10d46952978573e435fa853-contig_1-1752230-1753162-+	VFG043395	318	285	28.4	1.51e-22	95.1	VFG043395 VFDB~~~75~~~90~~~90~~~90~~~cheV~~~chemotaxis protein~~~VFDB:VFG043395,VFDB:VFC0204
ccee94b418617d74b1c35d0ecb112159-contig_1-1753177-1753869-+	WP_009565301	229	222	40.1	8.65e-46	151	WP_009565301 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~sdo~~~sulfur dioxygenase subunit alpha Sdo~~~BlastRules:WP_009565301
b9bd1e3ec2dcc64e0ed4187c307aca13-contig_1-1755078-1755758--	WP_003406255	215	179	33.0	1.60e-21	88.2	WP_003406255 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~~~~SAM-dependent O-methyltransferase~~~EC:2.1.1.-,BlastRules:WP_003406255
b1dcbf68034465dd320a26d1c94418c9-contig_1-1760403-1762322--	WP_003107384	416	248	31.9	2.95e-26	111	WP_003107384 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~rcpA~~~type 4b pilus Flp secretin RcpA~~~BlastRules:WP_003107384
5f5b83612e01ed31dbc186f424f59936-contig_1-1763714-1765165-+	WP_003103953	421	293	51.2	2.61e-98	301	WP_003103953 BlastRules~~~80~~~85.0~~~90.0~~~90.0~~~tadA~~~type 4b pilus Flp biogenesis ATPase TadA~~~BlastRules:WP_003103953
d8b82d573544d1003605e2fe1ed552d6-contig_1-1766419-1766913-+	WP_002359121	150	112	26.8	8.30e-08	48.5	WP_002359121 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~sylA~~~transcriptional regulator SylA~~~BlastRules:WP_002359121
da05ae9724d94a028323239d5dd426d8-contig_1-1766910-1767941--	WP_003230132	321	349	28.9	1.41e-29	115	WP_003230132 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~glcK~~~glucose kinase GlcK~~~EC:2.7.1.2,BlastRules:WP_003230132
e786a40aff199f212eae2b2a6a541b80-contig_1-1770318-1770962--	WP_000711466	210	200	29.5	1.02e-22	90.9	WP_000711466 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~pyrE~~~orotate phosphoribosyltransferase~~~EC:2.4.2.10,BlastRules:WP_000711466
717e00475cd591a3c07208c724bdf9ba-contig_1-1772105-1773094--	WP_001301240	427	264	22.3	2.40e-15	75.9	WP_001301240 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~codA~~~cytosine/isoguanine deaminase~~~EC:3.5.4.1,BlastRules:WP_001301240
537492dcb92afe42db55fb5b629bb2d1-contig_1-1773187-1774497--	WP_000412328	401	386	45.1	2.20e-116	345	WP_000412328 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~argG~~~argininosuccinate synthase~~~EC:6.3.4.5,BlastRules:WP_000412328
d38fcf751d88f71f68b938936af8b3a7-contig_1-1776233-1777420-+	WP_001252135	276	198	39.4	5.53e-34	127	WP_001252135 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~amiD~~~N-acetylmuramoyl-L-alanine amidase AmiD~~~EC:3.5.1.28,BlastRules:WP_001252135
dd84f7d2c83a59b68488d88996f65cc9-contig_1-1782083-1782871-+	WP_000456827	123	128	22.7	4.77e-05	41.6	WP_000456827 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~speH1~~~S-adenosylmethionine decarboxylase proenzyme~~~EC:4.1.1.50,BlastRules:WP_000380455,BlastRules:WP_000456827
40d861af59e7aca3e9eb4c2c2802c9a0-contig_1-1802451-1802918-+	WP_004200519	162	153	51.6	5.38e-49	154	WP_004200519 BlastRules~~~80~~~90.0~~~90.0~~~90.0~~~dpsA~~~non-specific DNA-binding protein DpsA~~~BlastRules:WP_004200519
112f98dbf5fe5e3b22c4791e867149d1-contig_1-1803574-1804914--	WP_003161280	423	441	27.4	6.17e-41	150	WP_003161280 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hisS~~~histidine--tRNA ligase~~~EC:6.1.1.21,BlastRules:WP_000405915,BlastRules:WP_003161280
af161df5ef5c98f6ce3298207bd4797e-contig_1-1805151-1805933-+	WP_000971303	258	233	42.9	1.60e-69	214	WP_000971303 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~uppS~~~isoprenyl transferase~~~BlastRules:WP_000971303
f8ec87c97cd4239a7ed9e5fc211f876a-contig_1-1805952-1807742-+	VFG015000	450	587	22.7	3.75e-29	120	VFG015000 VFDB~~~75~~~90~~~90~~~90~~~mucP~~~metalloprotease protease~~~VFDB:VFG015000,VFDB:VFC0271
f0b02a7eaa80f7dce58a9e80f9de340c-contig_1-1820008-1820772-+	VFG001864	233	206	46.1	7.06e-58	183	VFG001864 VFDB~~~75~~~90~~~90~~~90~~~mip~~~macrophage infectivity potentiator Mip~~~VFDB:VFG001864,VFDB:VFC0315
308f19858352f6e0fd9ab03c581cd793-contig_1-1820867-1821667--	WP_004081072	654	259	42.5	6.92e-55	186	WP_004081072 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~~~~bifunctional phosphoglycerate kinase/triose-phosphate isomerase~~~EC:2.7.2.3,BlastRules:WP_004081072
04401c6ecb65b2d15aa380ecc51a452c-contig_1-1821724-1822932--	WP_001036337	394	383	47.8	2.58e-120	354	WP_001036337 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~~~~phosphoglycerate kinase~~~EC:2.7.2.3,BlastRules:WP_001036337
7fa27ced9cb30a7477a94151d4b6ee19-contig_1-1823108-1824214-+	VFG048819	471	366	34.7	1.15e-67	220	VFG048819 VFDB~~~75~~~90~~~90~~~90~~~~~~mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase~~~VFDB:VFG048819,VFDB:VFC0258
11ce552cbf293cc642619f9a11438b0f-contig_1-1828132-1828680-+	WP_010958692	648	166	40.4	1.61e-34	127	WP_010958692 BlastRules~~~80~~~80.0~~~80.0~~~90.0~~~~~~bifunctional tRNA lysidine(34) synthetase TilS/hypoxanthine phosphoribosyltransferase HprT~~~BlastRules:WP_010958692
8c584dcc81733bf2302b6305f9556117-contig_1-1833646-1834767--	WP_009967159	403	372	29.6	6.46e-39	142	WP_009967159 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ftsW~~~cell division protein FtsW~~~BlastRules:WP_009967159
ecc4e2352f2f53d7e0172942492ea6a1-contig_1-1834775-1836784--	WP_000142877	623	599	30.6	3.10e-90	293	WP_000142877 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~mrdA~~~serine-type D-Ala-D-Ala carboxypeptidase MrdA~~~BlastRules:WP_000142877
c8f127668fe10db062bfa2d63afda65c-contig_1-1841026-1841517-+	WP_000386733	220	139	61.2	4.86e-62	190	WP_000386733 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~nuoB~~~NADH-quinone oxidoreductase subunit NuoB~~~EC:7.1.1.2,BlastRules:WP_000236331,BlastRules:WP_000386733
7eda5a30d963921d3f4fcffef0cb710d-contig_1-1841517-1842260-+	WP_000064078	241	242	42.6	8.24e-54	173	WP_000064078 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~srrA~~~two-component system response regulator SrrA~~~BlastRules:WP_000064078
cecb0829350164fe834f50f735664631-contig_1-1846211-1847422--	WP_004398489	393	382	29.1	3.78e-37	138	WP_004398489 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~aspB~~~aspartate transaminase AspB~~~EC:2.6.1.1,BlastRules:WP_000761551,BlastRules:WP_004398489
45931c555d149668a7fc84fa72e65820-contig_1-1847529-1848503--	WP_003228021	304	339	38.9	8.26e-58	188	WP_003228021 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hag~~~flagellin Hag~~~BlastRules:WP_003228021
e3a242b36a62da575aad9e4f8421192f-contig_1-1856789-1857130-+	WP_003153447	92	89	36.0	1.68e-17	70.9	WP_003153447 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hbs~~~non-specific DNA-binding protein Hbs~~~BlastRules:WP_003153447
92a8a7adffd3117e4e6cfaad977f5fa2-contig_1-1857145-1857480--	WP_003153447	92	79	41.8	5.79e-15	64.3	WP_003153447 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~hbs~~~non-specific DNA-binding protein Hbs~~~BlastRules:WP_003153447
d83615816e96fb5720a71aeb4a91db40-contig_1-1857700-1859400-+	WP_005693296	511	409	30.3	2.94e-51	183	WP_005693296 BlastRules~~~70~~~80.0~~~80.0~~~90.0~~~ddc~~~L-2,4-diaminobutyrate decarboxylase~~~EC:4.1.1.86,BlastRules:WP_005693296
e6fad17427d7b428189b7f07f189b67a-contig_1-1859533-1862034-+	WP_003245451	341	99	30.3	5.81e-07	52.0	WP_003245451 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ddcP~~~protease DdcP~~~BlastRules:WP_003245451
510df907e723efd84bcc3f3772457f2f-contig_1-1862052-1863158-+	WP_003245779	606	323	30.3	2.80e-34	132	WP_003245779 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~kinA~~~sporulation kinase KinA~~~EC:2.7.13.3,BlastRules:WP_000087674,BlastRules:WP_003245779
758b52efc478456c8ec13c021ef5fc9d-contig_1-1865992-1866978-+	WP_000150355	296	275	41.8	1.72e-52	174	WP_000150355 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ispA~~~(2E,6E)-farnesyl diphosphate synthase~~~EC:2.5.1.10,BlastRules:WP_000150355
a445b67c227123711cfe2bbd1eede327-contig_1-1868845-1870413--	WP_000487985	494	340	32.6	1.17e-47	172	WP_000487985 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~pepA~~~cytosol aminopeptidase~~~BlastRules:WP_000487985
03e7efc2540ccc3acb0548300178773b-contig_1-1870410-1871714--	WP_004398858	2285	88	35.2	3.84e-05	45.8	WP_004398858 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~cwlP~~~transglycosylase CwlP~~~BlastRules:WP_004398858
105180f47540f58bbf76173a72b823d6-contig_1-1872551-1873291-+	WP_000907792	356	233	30.5	5.06e-26	103	WP_000907792 BlastRules~~~80~~~94.0~~~90.0~~~90.0~~~ugpC~~~sn-glycerol 3-phosphate ABC transporter ATP binding protein UgpC~~~EC:7.6.2.-,BlastRules:WP_000907792
